Time,AVz,Ay,Steer_SW
            6, 1.65101969242, -0.0486629977822, -51.9049987793
        6.025, 0.984885632992, -0.0494682863355, -63.1881103516
         6.05, 0.212581858039, -0.0523077175021, -74.5130691528
        6.075, -0.659804582596, -0.0565901584923, -85.7481155396
          6.1, -1.62867712975, -0.0635338649154, -96.7737960815
        6.125, -2.68838763237, -0.0739752352238, -107.478942871
         6.15, -3.82473874092, -0.0886097624898, -117.722770691
        6.175, -5.01783561707, -0.106585927308, -127.344291687
          6.2, -6.24512147903, -0.126732394099, -136.187637329
        6.225, -7.48486375809, -0.14812156558, -144.105422974
         6.25, -8.71612644196, -0.170277804136, -150.961654663
        6.275, -9.91877555847, -0.192589089274, -156.634536743
          6.3, -11.0799856186, -0.214589849114, -161.017990112
        6.325, -12.1860780716, -0.236471191049, -164.019836426
         6.35, -13.2220125198, -0.258237749338, -165.56288147
        6.375, -14.1740484238, -0.279731184244, -165.585250854
          6.4, -15.0311031342, -0.300115019083, -164.065261841
        6.425, -15.788228035, -0.31867980957, -161.028503418
         6.45, -16.4406070709, -0.335941642523, -156.51121521
        6.475, -16.9829425812, -0.351861923933, -150.556991577
          6.5, -17.4119567871, -0.365660399199, -143.215667725
        6.525, -17.7272720337, -0.376675456762, -134.542602539
         6.55, -17.9351387024, -0.384732276201, -124.596176147
        6.575, -18.0348701477, -0.391244500875, -113.435081482
          6.6, -18.0216064453, -0.396695315838, -101.119400024
        6.625, -17.8890514374, -0.401111990213, -87.7105941772
         6.65, -17.6307086945, -0.403312683105, -73.2894515991
        6.675, -17.2402706146, -0.403197348118, -58.015827179
          6.7, -16.7096862793, -0.400799900293, -42.0742301941
        6.725, -16.0349502563, -0.397212088108, -25.652141571
         6.75, -15.2058296204, -0.392918080091, -8.93351268768
        6.775, -14.2172451019, -0.385011941195, 7.90256643295
          6.8, -13.0778503418, -0.372814834118, 24.6833763123
        6.825, -11.8047580719, -0.355994701385, 41.2408332825
         6.85, -10.4159984589, -0.335048556328, 57.4068260193
        6.875, -8.92390155792, -0.310601532459, 73.0088348389
          6.9, -7.33495855331, -0.283913910389, 87.8458480835
        6.925, -5.6591258049, -0.257435590029, 101.645401001
         6.95, -3.91377925873, -0.231723994017, 114.293014526
        6.975, -2.1196231842, -0.207004651427, 125.714408875
            7, -0.303869277239, -0.182897597551, 135.858520508
        7.025, 1.51219832897, -0.157925799489,  144.69519043
         7.05, 3.31006765366, -0.132452830672, 152.208084106
        7.075, 5.07309865952, -0.10638769716, 158.393722534
          7.1, 6.78395748138, -0.0770238041878, 163.260726929
        7.125, 8.41310405731, -0.0455720126629, 166.831115723
         7.15, 9.95057582855, -0.0139167197049, 169.141296387
        7.175, 11.3916540146, 0.0172038078308, 170.237701416
          7.2, 12.7317295074, 0.0489974506199, 170.175323486
        7.225, 13.9627275467, 0.0806506872177, 169.017364502
         7.25, 15.0825548172, 0.112431965768, 166.833892822
        7.275, 16.0830554962, 0.145988225937, 163.700317383
          7.3, 16.9503002167, 0.180806398392, 159.698120117
        7.325, 17.6721057892, 0.217653930187, 154.916351318
         7.35, 18.2348632812, 0.254634857178, 149.451080322
        7.375, 18.6443786621, 0.288483709097, 143.402923584
          7.4, 18.9153499603, 0.318973720074, 136.871063232
        7.425, 19.0640239716, 0.34492623806, 129.950897217
         7.45, 19.1161174774, 0.365384638309, 122.730323792
        7.475, 19.0906791687, 0.383463799953,  115.28578186
          7.5, 18.9926128387, 0.400749742985, 107.684074402
        7.525, 18.8232097626, 0.416601032019, 99.9845809937
         7.55, 18.5855445862, 0.431154936552, 92.2399215698
        7.575, 18.2813549042, 0.444206029177, 84.4962005615
          7.6, 17.9131298065, 0.455498337746, 76.7939224243
        7.625, 17.4839859009, 0.464773148298, 69.1687545776
         7.65, 16.9982452393, 0.471656709909, 61.6522026062
        7.675, 16.4607639313, 0.476053506136, 54.2724456787
          7.7, 15.8750658035, 0.478551924229, 47.0553665161
        7.725, 15.2396278381, 0.480043530464, 40.0227661133
         7.75, 14.5553798676, 0.478078961372, 33.1904373169
        7.775,  13.830163002, 0.472196400166, 26.5703754425
          7.8, 13.0741519928, 0.463085085154,  20.176197052
        7.825,  12.296251297, 0.451688766479, 14.0256795883
         7.85, 11.5027599335, 0.439435899258, 8.14163970947
        7.875, 10.6987838745, 0.427042752504, 2.54841399193
          7.9, 9.88617229462, 0.415076345205, -2.73072004318
        7.925, 9.06534576416, 0.403502523899, -7.67509269714
         7.95, 8.23744869232, 0.391958415508, -12.2675876617
        7.975, 7.40535163879, 0.379932969809, -16.4948940277
            8, 6.57337427139, 0.366995185614, -20.3469429016
        8.025, 5.74743270874, 0.353031367064, -23.8163223267
         8.05,  4.9333486557, 0.338021427393, -26.8982486725
        8.075, 4.13785266876, 0.321872383356, -29.5903396606
          8.1, 3.36718273163, 0.304957032204, -31.8933143616
        8.125, 2.62459111214, 0.287710815668, -33.8108100891
         8.15,  1.9130204916, 0.270167350769, -35.3490333557
        8.175, 1.23430669308, 0.252630621195, -36.5167274475
          8.2, 0.590236961842, 0.234088480473, -37.3247756958
        8.225, -0.00743700750172, 0.214431539178, -37.7873382568
         8.25, -0.557296454906, 0.195204645395, -37.9231681824
        8.275, -1.06113493443, 0.176666453481, -37.753326416
          8.3, -1.52026832104, 0.15849943459, -37.3007011414
        8.325, -1.93582379818, 0.140820726752, -36.5897521973
         8.35, -2.30960822105, 0.123537696898, -35.6460914612
        8.375, -2.64117097855, 0.105970486999, -34.4961509705
          8.4, -2.92897844315, 0.0887260586023, -33.1675720215
        8.425, -3.17500948906, 0.0719157084823, -31.6883544922
         8.45, -3.38064312935, 0.055539354682, -30.0859642029
        8.475, -3.5474653244, 0.0395895764232, -28.3868350983
          8.5, -3.67648530006, 0.0241335276514, -26.6161022186
        8.525, -3.76819872856, 0.00902318861336, -24.7977542877
         8.55, -3.82180452347, -0.00601243088022, -22.9545536041
        8.575,  -3.837246418, -0.0200021993369, -21.1082382202
          8.6, -3.81902551651, -0.0327174030244, -19.2790775299
        8.625, -3.77013444901, -0.0443262793124, -17.4852294922
         8.65, -3.69343662262, -0.0548111721873, -15.7429161072
        8.675, -3.59202504158, -0.064089410007, -14.0663833618
          8.7, -3.46929693222, -0.0721202269197, -12.4678039551
        8.725, -3.32872748375, -0.0789001360536, -10.9572067261
         8.75, -3.17371344566, -0.0844623818994, -9.54246711731
        8.775, -3.00743842125, -0.0888616815209, -8.22935771942
          8.8, -2.83281493187, -0.0921645388007, -7.02165460587
        8.825, -2.65246081352, -0.0944414064288, -5.92127752304
         8.85, -2.46871066093, -0.0957630425692, -4.92847013474
        8.875, -2.28353333473, -0.0962132886052, -4.04199028015
          8.9, -2.09846258163, -0.0958599820733, -3.25901603699
        8.925, -1.91307997704, -0.094839207828, -2.57498955727
         8.95, -1.72664964199, -0.0929532796144, -1.98326051235
        8.975, -1.53950250149, -0.0899135246873, -1.47546219826
            9, -1.35484242439, -0.0857277438045, -1.04350268841
        9.025, -1.17697691917, -0.080694027245, -0.680958628654
         9.05, -1.00979232788, -0.0752428025007, -0.383448451757
        9.075, -0.855769336224, -0.069787658751, -0.14814992249
          9.1, -0.715667486191, -0.0646211653948, 0.0271181669086
        9.125, -0.588780879974, -0.0598708987236, 0.144840657711
         9.15, -0.473562419415, -0.0555128343403, 0.208459883928
        9.175, -0.368336766958, -0.0514246933162, 0.222587674856
          9.2, -0.271867126226, -0.0474568009377, 0.192793101072
        9.225, -0.183621183038, -0.0434934385121, 0.125123158097
         9.25, -0.103704549372, -0.0394877232611, 0.0255672652274
        9.275, -0.032576430589, -0.0354665964842, -0.10036431998
          9.3, 0.0292937643826, -0.0315080992877, -0.247845441103
        9.325, 0.0816990509629, -0.0277082715183, -0.412724465132
         9.35, 0.124838002026, -0.0241507068276, -0.591371536255
        9.375, 0.159307390451, -0.020886939019, -0.78047734499
          9.4, 0.185981586576, -0.0179304927588, -0.976881742477
        9.425, 0.205838650465, -0.0152627993375, -1.17747998238
         9.45, 0.219795122743, -0.0128462538123, -1.37921822071
        9.475, 0.228594973683, -0.0106389438733, -1.57915723324
          9.5, 0.232770994306, -0.0086064292118, -1.77456748486
        9.525, 0.232672631741, -0.00672830129042, -1.96301364899
         9.55, 0.228542417288, -0.00500042922795, -2.14240217209
        9.575, 0.220621943474, -0.00343466876075, -2.31098651886
          9.6, 0.209259688854, -0.00205344590358, -2.46734285355
        9.625, 0.194964289665, -0.000875572615769, -2.61033725739
         9.65, 0.178362503648, 9.69811953837e-05, -2.7390999794
        9.675, 0.160098314285, 0.00087964424165, -2.8530087471
          9.7, 0.140757516026, 0.00149411335588, -2.95169043541
        9.725, 0.12084376812, 0.00196129991673, -3.03501915932
         9.75, 0.100781142712, 0.00230268319137, -3.10308623314
        9.775, 0.0809126347303, 0.00253556156531, -3.15618085861
          9.8, 0.0615103244781, 0.00267417100258, -3.19476366043
        9.825, 0.0427928343415, 0.00273060146719, -3.21943855286
         9.85, 0.024939764291, 0.00271467794664, -3.23092842102
        9.875, 0.00809935200959, 0.00263541098684, -3.23004841805
          9.9, -0.00761991227046, 0.00250037084334, -3.21770524979
        9.925, -0.0221331343055, 0.00231357291341, -3.19489407539
         9.95, -0.0353542231023, 0.00208123750053, -3.16265821457
        9.975, -0.0471894070506, 0.00181116932072, -3.12205529213
           10, -0.0575493723154, 0.00151396566071, -3.07413196564
       10.025, -0.0663632750511, 0.0012018737616, -3.01991128922
        10.05, -0.0735871121287, 0.000887193193194, -2.96038937569
       10.075, -0.0792122557759, 0.000581288826652, -2.89654064178
         10.1, -0.0832683816552, 0.000292836804874, -2.82932972908
       10.125, -0.0858332067728, 2.70282580459e-05, -2.75972676277
        10.15, -0.0870097503066, -0.000216422864469, -2.6887114048
       10.175, -0.0869026705623, -0.000439782626927, -2.61725139618
         10.2, -0.0856074765325, -0.000644783838652, -2.54626607895
       10.225, -0.0832116752863, -0.000831476238091, -2.47659564018
        10.25, -0.079800106585, -0.000997405732051, -2.40898013115
       10.275, -0.0754615888, -0.00113961880561, -2.34404850006
         10.3, -0.0702930018306, -0.0012551083928, -2.28231787682
       10.325, -0.0644211024046, -0.0013389128726, -2.22420120239
        10.35, -0.0580054037273, -0.00139162363485, -2.17004513741
       10.375, -0.0512148067355, -0.00141630682629, -2.12013864517
         10.4, -0.0442036576569, -0.0014171883231, -2.07470870018
       10.425, -0.0370996370912, -0.00139788654633, -2.0339152813
        10.45, -0.0299995895475, -0.00136083678808, -1.99784779549
       10.475, -0.022971842438, -0.00130686326884, -1.96652495861
         10.5, -0.0160609148443, -0.00123629136942, -1.93990170956
       10.525, -0.00930435582995, -0.00114780908916, -1.91787695885
        10.55, -0.00274899136275, -0.00104076240677, -1.90031814575
       10.575, 0.00354590010829, -0.000919056765269, -1.88709402084
         10.6, 0.00952732376754, -0.000787604716606, -1.87807059288
       10.625, 0.0151565372944, -0.00065105810063, -1.87310063839
        10.65, 0.020408436656, -0.000512919796165, -1.87201154232
       10.675, 0.025269318372, -0.000374678929802, -1.87459468842
         10.7, 0.0297332368791, -0.000237201151322, -1.8806027174
       10.725, 0.0337851904333, -0.000100616220152, -1.88974761963
        10.75, 0.0373920165002, 3.65243649867e-05, -1.90170419216
       10.775, 0.0405016615987, 0.000173873922904, -1.91613459587
         10.8, 0.0430570207536, 0.00030665131635, -1.93271744251
       10.825, 0.0450243987143, 0.000430375512224, -1.95114278793
        10.85, 0.0464010834694, 0.000541547837202, -1.97110450268
       10.875, 0.0472153685987, 0.000639072211925, -1.99229180813
         10.9, 0.0475192368031, 0.00072414171882, -2.01438832283
       10.925, 0.0473756380379, 0.000799150497187, -2.03707647324
        10.95, 0.0468468666077, 0.000867113529239, -2.0600464344
       10.975, 0.0459794066846, 0.000930957263336, -2.08301377296
           11, 0.0448025912046, 0.000989467022009, -2.10574769974
       11.025, 0.043345078826, 0.00103924993891, -2.12807607651
        11.05, 0.0416458696127, 0.00107770913746, -2.14986681938
       11.075, 0.0397512763739, 0.00110349396709, -2.17101192474
         11.1, 0.0377099215984, 0.00111699162517, -2.19141244888
       11.125, 0.0355651974678, 0.00111987662967, -2.21096920967
        11.15, 0.0333490520716, 0.00111441453919, -2.2295794487
       11.175, 0.0310746338218, 0.00110318127554, -2.24713921547
         11.2, 0.0287356339395, 0.00108742213342, -2.26355743408
       11.225, 0.0263165924698, 0.00106482894626, -2.27877378464
        11.25, 0.0238157194108, 0.00103372975718, -2.29275012016
       11.275, 0.0212472435087, 0.000993451569229, -2.3054587841
         11.3, 0.018641738221, 0.000944877159782, -2.31687498093
       11.325, 0.016039442271, 0.000890150142368, -2.32697463036
        11.35, 0.0134830046445, 0.000832162448205, -2.33573555946
       11.375, 0.0110106570646, 0.000773864914663, -2.34314441681
         11.4, 0.00864852312952, 0.000717729388271, -2.34920358658
       11.425, 0.00640869885683, 0.000664374616463, -2.35394692421
        11.45, 0.00429936964065, 0.000611324852798, -2.35744953156
       11.475, 0.0023355728481, 0.000556625775062, -2.35981440544
         11.5, 0.000533612153959, 0.000499550602399, -2.36115264893
       11.525, -0.0010901815258, 0.000440873613115, -2.36157250404
        11.55, -0.00252405018546, 0.000382208498195, -2.36117267609
       11.575, -0.00376399536617, 0.000325386470649, -2.36003994942
         11.6, -0.00481865508482, 0.000271548313322, -2.35825109482
       11.625, -0.00571183487773, 0.000221885129577, -2.35587501526
        11.65, -0.00647266162559, 0.000174736051122, -2.35298752785
       11.675, -0.00712407007813, 0.000129031672259, -2.3496658802
         11.7, -0.00768182845786, 8.3907681983e-05, -2.34598255157
       11.725, -0.00815191306174, 3.99709606427e-05, -2.34199786186
        11.75, -0.00853512063622, -1.94446488422e-06, -2.33776187897
       11.775, -0.00882849097252, -4.05564205721e-05, -2.33331418037
         11.8, -0.00902894791216, -7.46283549233e-05, -2.32868790627
       11.825, -0.00913514848799, -0.00010320655565, -2.32391500473
        11.85, -0.00914914533496, -0.00012568794773, -2.31903123856
       11.875, -0.00907524954528, -0.000143334880704, -2.31408619881
         11.9, -0.00891696289182, -0.000157294343808, -2.30914354324
       11.925, -0.00867692474276, -0.000168846498127, -2.30427312851
        11.95, -0.00835641473532, -0.000178641086677, -2.29954266548
       11.975, -0.00795773696154, -0.000186865276191, -2.2950117588
           12, -0.0074859499, -0.000193359592231, -2.29072761536
